Disgust,per bây giờ thì không nói nhưng mà cảm giác phủ nhận vai trò bà thảo ngày xưa . vl không chị đọc thấy viết khập khiễng quá :)))
Disgust,tôi đang ngủ mà ai cứ ăn chóp chép kế bên khó chịu thật !!!
Surprise,sao đi cắt tóc mà mắt nó từ đen sang xanh luôn vậy ?
Anger,ở mình bà đéo ông đéo nào cũng muốn dậy đưa giỏi  đứa ngu hay nghịch tý là ông bà ý làm ầm lên .
Sadness,đã biết là thế nhưng không còn cách nào khác :(
Disgust,đống góp ý kiến gì mà tằm với tàu không hà
Sadness,mua con lợn 5 chục lì xì được có 40 nghìn mất thời gian tốn cả tiền bạc 😂
Enjoyment,nhớ lại ngày đó  làm pg bán giấy  cười suốt ngày  khách chửi cũng cười  mà nhớ thời đó ghê  mới 1  2 năm chứ mấy
Disgust,người ta đá hay bảo ăn đòn thằng admin ngu lol
Other,8h sáng mấy bạn đi ngủ chưa ? sống theo giờ sao hoả hả má
Sadness,chỉ tại tôi không nói nên không còn cơ hội
Enjoyment,cái mặt xinh quá
Fear,đang tính đi nhổ răng khôn ( à quên  nó ngu chứ khôn đéo gì ..) nghe được cảnh báo này chắc không dám đi nhổ luôn .
Sadness,nắng cũng đã sắp tàn sao mà chả thấy em đâu ...
Other,ai mua thì bán không mua thì thâu 😂
Enjoyment,per đã nhẫn nhịn lắm ... đến khi con sen tao cứu tao thì tao đách có sợ đâu nhaaaaaaaa 😂😂😂
Enjoyment,chời ơi  bé gái cưng muốn xỉu . bạn nữ nào kết hợp sx em bé hơm ?????????????? :))))
Enjoyment,bài học rút ra là học cách buông bỏ những thứ không thuộc về mình
Anger,per cách gì thì kệ mẹ tao
Surprise,công nhận ổng nói tiếng việt giỏi ghê lun 
Other,per đừng hỏi tao nữa
Enjoyment,được bác ạ !! cứ lấy vợ giàu là được tuốt =)))
Enjoyment,cuộc sống mà =))
Anger,page rẻ rách đĩ mẹ tao bỏ theo dõi súc sinh cận bả xã hội dcm 18 đời nhà mày :)
Other,bếp dầu chủ cái gì nữa
Anger,per mở mắt ra đọc đi ! tao như này tất cả là do mày đấy chó ạ !
Anger,mợ không gọi công an phường đến cẩu đi .
Surprise,ngã sấp mặt lồn là có thật
Other,do mày để gián ngay cửa nó không dám vào nên khóc thôi
Disgust,đồ phá hoại
Other,per xem câu chuyện hư cấu này giết thời gian này 👏
Sadness,buồn hơn khi tôi còn là gái 🙄
Disgust,phim như shits ức chế như lien quan trẻ trâu
Enjoyment,per bữa cuối nó ngồi chỗ đó nhìn mà khóc còn cuối khoá thì bth haha
Enjoyment,dume cười vãi luôn trời :))))
Enjoyment,ở chỗ khác chắc gì có đứa béo như mình !
Disgust,per đừng ảo tưởng nhé
Sadness,thật sự đọc xong thấy hơi rưng rưng
Other,bọn mấy bà thì quyền lực vãi rồi
Enjoyment,sướng nhờ  bên trung chúng nó yêu nhau toàn sống chung . 😂😂😂 toàn richkid :>
Fear,đứng dưới cây này chỉ sợ ngột vì mùi hoa sữa 😂😂😂
Surprise,ngôn ngữ gì ngộ nghĩnh vậy
Surprise,ở free được lun hả 😮
Other,có ai thấy giống người đẹp 9p không ?
Disgust,em ghét nhất loại này . dính vào điểm mù của xe to thì ăn cức cụ ạ .
Sadness,buồn cho những ai thờ ơ  vô cảm trước một sự việc như thế .
Enjoyment,"aaaaa con nhện 😨 "" aaaaaaa con ế !"" - nhện said 😂😂😂"
Enjoyment,hahaa  đợi em ngủ chút tí ròii buôn :))
Disgust,móe mình chưa gặp cảnh này chỉ có dọn bánh kem bọn ném nhau dính lên mọi thứ hòa với bãi nôn thôi 😱😱😱
Sadness,nhớ con gái tao quá :((((
Enjoyment,minh tu nguyen thuận phạm quan trọng đồng nghiệp có hợp phong thuỷ với mình hay không hâhhah
Sadness,tuổi thơ cũng từng trải qua nhiều lời cay nghiệt hơn vậy .. nên c hiểu được cảm giác của em ..
Fear,sợ vãi tè ăn độc 2 quả mọc luôn 2 cái nhọt ở mông đíu hỉu
Enjoyment,per một thời mình ở bên nhau 😘😘😘😘 nhớ ghê
Anger,chỉ vì tin “ nó không cắn đâu ” mà tao đã bị “ nó ” cắn 2 lần rồi . dume
Sadness,hi vọng hòa bình ở triều tiên sẽ không còn xa nữa . goodbye ! # per
Sadness,cái đáng nói là chủ không có thương  dòm em husky này ốm nhom  mắt lờ đờ thấy tội lắm
Enjoyment,thằng nào chưa bước vào quán bar hay karaoke giống tao không 😂 trai ngoan điểm danh 😄
Enjoyment,xinh mà còn ngáo nữa thì người yêu mới cưng =))
Disgust,mình đéo làm nhé bạn .
Enjoyment,ai thì tao không biết  chứ tao thấy tiền là đã có động lực phấn đấu rồi
Sadness,":)))) cuộc sống mà . ngày càng thấy bản thân quá nhạt và "" duyên "" :v"
Enjoyment,moá nó  cười đau hết cả ruột
Surprise,sao con này mồm nó cứ rộng toang toác ra như thế nhỉ ?
Enjoyment,ý tưởng hay đáy chứ
Enjoyment,có thằng nào mắc cười không hay là do tao đéo có cảm xúc vậy vkl
Sadness,lại là án oan sai 😔😔😔
Disgust,yêu như trẻ con tập yêu ây .. có cái chúc sinh nhật mà nháo nhào lên cãi nhau
Enjoyment,tao quen rồi 😌
Other,có ai vào đọc bình luận trước khi xem như tao không ???
Enjoyment,tình yêu không bao giờ là mãi mãi . rồi cây cũng chết héo mà thôi khà khà
Anger,đúng là những đứa khốn nạn  có bán hàng hay không thì nói một câu
Other,đéo tin gì cả 😑
Sadness,xem mà cuối phim thấy tội chị ma nữ 😂
Sadness,thương các con quá đi
Enjoyment,trung thu là tết thiếu nhi cớ sao người lớn lại vi vu thế nhỉ
Disgust,thời buổi bây giờ càng nhiều tiền thì cơ hội có việc làm sẽ cao hơn
Enjoyment,per xem đi haha
Enjoyment,per em hiểu sao anh đưa em quyển sổ rồi nha kkk
Other,em per gì gì đang hot đi làm lại ngực mà đi đoạn đường này thì ngải cứu :))
Disgust,quả quần tụt tận lỗ đít . đéo hiểu sao n có người yêu
Other,cái này dùng con kiến to to mới có vị chua  còn cái loại kiến này làm màu không tác dụng gì
Disgust,trông đen đen bẩn bẩn nhìn phát khiếp
Sadness,đó là 1 câu chuyện buồn
Fear,con quỷ này hồi nhỏ tao khóc vì nó hoài  thấy nó không dám đi  bỏ đường phải vòng đường khác 
Enjoyment,phải chi có người yêu nhắn tin ngọt ngào như này
Disgust,nhìn mặt bé mèo khó ở ghê - _ -
Sadness,tao cũng có 1 con đi lạc 1 tuần xong nó về bắt cho tao 2 con chuột làm tao mất ngủ xong hôm sau nó đi tiếp 😞 tao mong nó về lắm 😞
Disgust,ác quá
Enjoyment,lâu lâu được nghe truyện cổ tích thấy còn niềm tin vào cuộc sống 🤣🤣
Enjoyment,tao lại thích chua lè chua loét chứ :)))
Surprise,nó ảnh hưởng tới cơ thể như thế nào vậy ạ ?
Enjoyment,chúng ta thật hạnh phúc và luôn đi chung với nhau suốt chặn đường dài rồi đó nà ?
Other,như nó không phải là tình yêu . khi đã là tình yêu thì không gì đánh đổi nó cả . con gái kỳ lạ chỗ đó .
Enjoyment,t thấy dễ mà . không biết thì học khác biết . ez vãi
Disgust,nếu không làm được thì nghỉ đi để người khác làm . đừng để vì mình mà làm ảnh hưởng đến uy tín  danh dự  nhân phẩm của chị em trong ngành . 😌
Disgust,gia đình bọn này chắc cũng chả ra cái gì con cái mới thế  tội em gái bị đánh
Enjoyment,ôi cưng cưng quá
Disgust,dme thần đèn ăn theo tổng đài vtc à
Enjoyment,đã dùng  nhớ quá ngày xưa
Enjoyment,đơn giản 🙂
Sadness,rủ được crush đi thì không cần qua đây nữa rồi admin ưiiii :(((
Fear,tình cờ gặp nó và đột nhiên cắm mặt bỏ chạy như điên
Fear,vl bố tao đang ở đây mà chắc sáng mai mới về mất ??
Sadness,căng thẳg quá mà
Fear,hồi bé đi mua xôi bị một đàn ngỗng đuổi 🙂 may mình đi xe đạp không thì ăn lol ** với chúng nó  cái thứ mất dậy 🙎🏻‍♀️🙎🏻‍♀️🙎🏻‍♀️
Other,hồi năm lớp 8 lớp tao bị quỳ trước sân trường đây nguyên lớp luôn
Enjoyment,chân thành và giản dị . con yêu mến tình cảm của 2 cụ
Other,cố gắng lên cụ nhé !!❤
Anger,nhốt hết mấy thành phần hát karaoke đấy vào sọt đi trời
Enjoyment,có tài nhưng đôi lúc muốn làm diễn viên hài 🤣🤣🤣 khoái thanh niên này buồn cười vkl
Other,cuộc sống đổi thay làm lòng người thay đổi . hiểu vậy cho nó vuông
Other,chung quy là hình thức quảng cáo !!!
Other,sao lại có chuyện vô lý như vậy được chứ 😠. rồi bé nhỏ sẽ như thế nào khi chứng kiến bố nó bị đâm ngay trước mặt nó . nghĩ đã không dám nghĩ tới rồi thấy thương bé quá .
Enjoyment,trông anh thần thái vãi :v
Other,khi bạn thật lòng với ai đó . nhưng người ta coi bạn như 1 trò đùa
Enjoyment,giống ml em tao hồi n nhỏ vãi . muốn ngủ với mẹ nhưng bị tao nịnh nọt bắt lên ngủ với tao :))
Anger,đụ con đĩ mẹ hôm nọ đang ngủ thằng lol nào hét ầm ầm . mày về nà hét cha hét mẹ mày chớ ngủ không yên
Other,có tất cả các vị mày niếm được
Disgust,cắt tóc rồi mặt như con heo
Sadness,bây giờ con đã sai vì đã chưa làm gì được cho cha  con thật sự xin lỗi cha và mẹ 
Sadness,không thấy không biết lòng không đau
Enjoyment,tán gái hay vãi
Disgust,nhìn ghê vãi . ai nuôi mà ác thế
Other,đúng . làm gì không quan trọng  quan trọng là bạn làm điều đó với ai
Enjoyment,xời tưởng gì  cái này tao làm được =)))
Other,thôi tốt nhất là chịu thua đi . thắng hay thua cũng đâu có được gì .
Enjoyment,giao lưu tí không . tự bấm chứ không mua =)))
Surprise,thằng nào quảng cáo xe vãi thế
Sadness,đấy mới là điều càn đó . huhu
Enjoyment,hạnh phúc là đây chứ đâu =)))
Other,đó cũng là cái cốt lõi cái then chốt thúc đẩy ông phát tiển sách lược của mình bằng cái tâm và cái tầm .
Fear,môn này đéo dành cho những người chân ngắn như tao :) bay qua chắc lọt mẹ xuống sông ^^
Enjoyment,xem đi xem lại vẫn hay ;))))))
Enjoyment,per ông cháu không nè kkk
Sadness,có hôm tao đang vương nỏ tính bắn vào con họa mi đang đậu trên cành thì ai ngờ nó phản đame đứt thun dội ngược vào mặt từ đó tao không còn chơi nữa
Enjoyment,cưng xỉu ~~??
Other,đằng nào thì điều hòa vẫn bật mà .
Sadness,:))) mình sướng mà mình không biết hưởng nhìn lại những mảnh đời bất hạnh mình nguối mặt thẹn gấp 100 lần
Sadness,per đến con nít chúng ta cũng không bằng là sao ......... tuổi thơ và tuổi thanh xuân nợ chúng ta quá nhiều thứ rồi 😭😭😭😭
Enjoyment,đấy  chỉ có sale như tao mới tốt thôi  tao không bao giờ hỏi về nỗi đau của khách hàng : x
Disgust,kinh dị thật nhìn ngu vãi
Enjoyment,con bé xinh ghê
Enjoyment,kaka cái mặt bà kìa
Anger,lâu lâu tự nhiên ghen mặc dù đéo là gì của nhau 🙃🙃🙃
Other,per tự nhiên thấy mình hơi thất đức
Fear,tưởng tượng mà dưới sông có cá sấu nữa chắc hết dám đi
Other,cần xem cái kết của bọn này
Fear,quá nguy hiểm
Sadness,maii ban thanh nhung nhớ cái này không hic 😭😭😭😭😭
Other,hoàng thượng mặc áo đầu lâu mới sợ chứ
Other,tao chả bao giờ làm thế
Anger,dume thằng mất dạy !
Enjoyment,chưa bao giờ còn yêu nhiều hơn thế 😍😍 bởi cha mẹ cho tôi tất cả
Disgust,cuốn sổ vô dụng nhất mà tôi từng biết . ơn giời nó không còn nữa
Disgust,có những người như chủ thớt bảo sao đất nước không phát triển
Fear,má lỡ té xuống 1 cái tao nói lên tắm 8 năm cũng đéo sạch nữa
Disgust,tao khuyên bọn mày đừng dắt bọn con gái theo . nó bắt bọn mày cõng nhảy qua đấy :)))
Disgust,bệnh quá  xấu mặt người dân 1 vùng quê đồng bằng bắc bộ
Enjoyment,hai bác học nghiêm túc ghê :)))
Disgust,không thấy hay ho gì cả
Anger,bóp dái thật mạnh xem còn dám sàm sỡ không
Sadness,mấy đứa chân ngắn qua sao
Disgust,ôi vãi nhìn ảnh giật mình đám nghiệt súc cười nhé răng !!!!!! đhs ... 😞 đẻ ra đau bết cả lồn
Other,bác nói vậy thì tao cũng quì
Disgust,cứ thải trực tiếp ra sông thì có xử lý công nghệ mặt trăng cũng bó tay
Disgust,tao bảo 99  99999 % là mấy ông ngoài bắc và kiểu chửi này cũng ngoài bắc vì tao cũng bị chửi vậy khi còn bé . h thì bình thường nhưng nghĩ lại buồn chứ không vui đâu tụi bay . ngoài bắc cách giáo dục là miệt thị . ko đồng ý
Enjoyment,phim này ý nghĩa lắm
Other,ảnh đẹp lắm  nhưng không có những người khổ này thì sẽ đẹp hơn 🙂
Anger,thì bác cứ tranh luận đi  bác nói đúng thì mình cũng chả nói gì  còn mình thấy cái kiểu cậy nhà mặt đường nhưng tư tưởng nhắn tin kia thì kiểu gì cũng có ngày sấp mặt .
Enjoyment,yêu thế
Other,nhưng vẫn tồn tại nhiều đứa con gái không như vậy mà ??
Surprise,làm sao mặc áo được ta 😂😂
Sadness,ê tao cũng hay giữ mấy cái linh tinh lại như vậy để vài năm sau mở ra xem lại có cảm giác hoài niệm  mà mẹ tao bắt tao vứt hết rồi 😢
Enjoyment,ảnh đẹp quá 😍
Sadness,t không tiếc mấy ly trà sữa  chỉ thấy tội cho mấy cô lao công dọn dẹp mà thôi 😔
Enjoyment,người lớn tuổi nhiều lúc rất dễ thương 😊❤
Sadness,sao giốg với mình v . nhưg mình từ bỏ rồi người ta hình như cũng có người khác . từ đầu là do mình ảo tưởg thôi giờ thì tỉnh đi cô gái ạ
Anger,tôi đập cho toè cái mỏ lun nha
Sadness,có ai ngu như tao không đơn phương con nhỏ cạnh nhà 4 năm mặc dù nó ngồi chung bàn với tao suốt mấy năm cấp 3 :(((
Disgust,ở nhà vênh lắm đi bộ đội thì yếu ớt vãi
Enjoyment,thương mấy anh quá mà tao không kiềm được vẫn phải thả haha
Disgust,bẩn vãi
Disgust,đường của nhà nước co phải nhà cụ đâu mà kêu ca
Surprise,sao giống tôi rứa hỉ ...
Disgust,đm độc bình luận toàn kêu chọn nghề khác dume đây đéo phải nói tới cái nghề mà là nói tới ý thức của tụi mày đó đầu trâu óc chó . nếu chọn nghề khác thì dume ai làm công việc đó ... nghề chọn mình mình không chọn nghề được ... kể cả làm phò như tụi mày cũng vậy
